CA_on,p,py,w,h,t
1,0.0001,1e-05,6,9,408.316
0,0.0001,1e-05,6,9,956.755
1,0.0001,1e-05,6,9,734.475
0,0.0001,1e-05,6,9,711.405
1,0.0001,1e-05,6,9,280.596
0,0.0001,1e-05,6,9,1222.66
1,0.0001,1e-05,6,9,1166.04
0,0.0001,1e-05,6,9,882.138
1,0.0001,1e-05,6,9,192.553
0,0.0001,1e-05,6,9,1255.29
1,0.0001,1e-05,6,9,3802.34
0,0.0001,1e-05,6,9,877.191
1,0.0001,1e-05,6,9,3139.52
0,0.0001,1e-05,6,9,872.189
1,0.0001,1e-05,6,9,357.49
0,0.0001,1e-05,6,9,1004.44
1,0.0001,1e-05,6,9,1553.41
0,0.0001,1e-05,6,9,393.433
1,0.0001,1e-05,6,9,172.476
0,0.0001,1e-05,6,9,846.494
1,0.0001,1e-05,6,9,117.638
0,0.0001,1e-05,6,9,746.624
1,0.0001,1e-05,6,9,618.379
0,0.0001,1e-05,6,9,1097.94
1,0.0001,1e-05,6,9,1889.6
0,0.0001,1e-05,6,9,533.876
1,0.0001,1e-05,6,9,303.799
0,0.0001,1e-05,6,9,968.934
1,0.0001,1e-05,6,9,314.431
0,0.0001,1e-05,6,9,1515.31
1,0.0001,1e-05,6,9,373.956
0,0.0001,1e-05,6,9,985.108
1,0.0001,1e-05,6,9,1945.06
0,0.0001,1e-05,6,9,1705.31
1,0.0001,1e-05,6,9,444.725
0,0.0001,1e-05,6,9,1220.99
1,0.0001,1e-05,6,9,712.244
0,0.0001,1e-05,6,9,818.923
1,0.0001,1e-05,6,9,342.126
0,0.0001,1e-05,6,9,1129.64
1,0.0001,1e-05,6,9,1537.09
0,0.0001,1e-05,6,9,649.964
1,0.0001,1e-05,6,9,1849.05
0,0.0001,1e-05,6,9,1517.27
1,0.0001,1e-05,6,9,393.69
0,0.0001,1e-05,6,9,1150.91
1,0.0001,1e-05,6,9,647.81
0,0.0001,1e-05,6,9,1338.52
1,0.0001,1e-05,6,9,167.871
0,0.0001,1e-05,6,9,808.319
1,0.0001,1e-05,6,9,967.927
0,0.0001,1e-05,6,9,1417.64
1,0.0001,1e-05,6,9,353.421
0,0.0001,1e-05,6,9,1528.97
1,0.0001,1e-05,6,9,3885.47
0,0.0001,1e-05,6,9,715.737
1,0.0001,1e-05,6,9,4407.67
0,0.0001,1e-05,6,9,1412.51
1,0.0001,1e-05,6,9,558.795
0,0.0001,1e-05,6,9,398.251
1,0.0001,1e-05,6,9,404.277
0,0.0001,1e-05,6,9,431.319
1,0.0001,1e-05,6,9,1110.44
0,0.0001,1e-05,6,9,667.175
1,0.0001,1e-05,6,9,351.264
0,0.0001,1e-05,6,9,1717.15
1,0.0001,1e-05,6,9,4272.99
0,0.0001,1e-05,6,9,807.844
1,0.0001,1e-05,6,9,3503.2
0,0.0001,1e-05,6,9,2033.7
1,0.0001,1e-05,6,9,667.074
0,0.0001,1e-05,6,9,994.04
1,0.0001,1e-05,6,9,242.683
0,0.0001,1e-05,6,9,1226.05
1,0.0001,1e-05,6,9,2184.14
0,0.0001,1e-05,6,9,1682.31
1,0.0001,1e-05,6,9,5913.69
0,0.0001,1e-05,6,9,969.901
1,0.0001,1e-05,6,9,975.979
0,0.0001,1e-05,6,9,1281.32
1,0.0001,1e-05,6,9,440.013
0,0.0001,1e-05,6,9,1616.71
1,0.0001,1e-05,6,9,804.41
0,0.0001,1e-05,6,9,1068.12
1,0.0001,1e-05,6,9,137.136
0,0.0001,1e-05,6,9,848.555
1,0.0001,1e-05,6,9,481.116
0,0.0001,1e-05,6,9,942.753
1,0.0001,1e-05,6,9,1771.65
0,0.0001,1e-05,6,9,743.368
1,0.0001,1e-05,6,9,2314.87
0,0.0001,1e-05,6,9,1106.59
1,0.0001,1e-05,6,9,155.583
0,0.0001,1e-05,6,9,1351.52
1,0.0001,1e-05,6,9,339.519
0,0.0001,1e-05,6,9,784.79
1,0.0001,1e-05,6,9,125.441
0,0.0001,1e-05,6,9,1263.58
1,0.0001,1e-05,6,9,1003.26
0,0.0001,1e-05,6,9,1610.14
1,0.0001,1e-05,6,9,812.977
0,0.0001,1e-05,6,9,946.744
1,0.0001,1e-05,6,9,722.649
0,0.0001,1e-05,6,9,1263.33
1,0.0001,1e-05,6,9,486.68
0,0.0001,1e-05,6,9,635.042
1,0.0001,1e-05,6,9,379.57
0,0.0001,1e-05,6,9,1377.61
1,0.0001,1e-05,6,9,68.898
0,0.0001,1e-05,6,9,1027.55
1,0.0001,1e-05,6,9,911.882
0,0.0001,1e-05,6,9,455.055
1,0.0001,1e-05,6,9,556.812
0,0.0001,1e-05,6,9,1501.18
1,0.0001,1e-05,6,9,736.391
0,0.0001,1e-05,6,9,1157.8
1,0.0001,1e-05,6,9,401.301
0,0.0001,1e-05,6,9,1670.14
1,0.0001,1e-05,6,9,178.657
0,0.0001,1e-05,6,9,490.514
1,0.0001,1e-05,6,9,763.471
0,0.0001,1e-05,6,9,988.889
1,0.0001,1e-05,6,9,711.243
0,0.0001,1e-05,6,9,442.372
1,0.0001,1e-05,6,9,597.706
0,0.0001,1e-05,6,9,1209.04
1,0.0001,1e-05,6,9,392.283
0,0.0001,1e-05,6,9,1074.94
1,0.0001,1e-05,6,9,515.788
0,0.0001,1e-05,6,9,799.373
1,0.0001,1e-05,6,9,549.679
0,0.0001,1e-05,6,9,849.905
1,0.0001,1e-05,6,9,1990.84
0,0.0001,1e-05,6,9,856.951
1,0.0001,1e-05,6,9,198.119
0,0.0001,1e-05,6,9,801.779
1,0.0001,1e-05,6,9,1418.77
0,0.0001,1e-05,6,9,751.088
1,0.0001,1e-05,6,9,1952.66
0,0.0001,1e-05,6,9,1190.51
1,0.0001,1e-05,6,9,1859.48
0,0.0001,1e-05,6,9,1417.46
1,0.0001,1e-05,6,9,357.654
0,0.0001,1e-05,6,9,1204.52
1,0.0001,1e-05,6,9,1263.33
0,0.0001,1e-05,6,9,1358.7
1,0.0001,1e-05,6,9,1306.22
0,0.0001,1e-05,6,9,1339.55
1,0.0001,1e-05,6,9,583.953
0,0.0001,1e-05,6,9,727.376
1,0.0001,1e-05,6,9,863.449
0,0.0001,1e-05,6,9,949.49
1,0.0001,1e-05,6,9,2360.95
0,0.0001,1e-05,6,9,649.404
1,0.0001,1e-05,6,9,1046.74
0,0.0001,1e-05,6,9,1736.84
1,0.0001,1e-05,6,9,432.555
0,0.0001,1e-05,6,9,1287.32
1,0.0001,1e-05,6,9,675.178
0,0.0001,1e-05,6,9,557.574
1,0.0001,1e-05,6,9,208.907
0,0.0001,1e-05,6,9,1411.14
1,0.0001,1e-05,6,9,1609.04
0,0.0001,1e-05,6,9,1713.49
1,0.0001,1e-05,6,9,1758.18
0,0.0001,1e-05,6,9,958.004
1,0.0001,1e-05,6,9,414.47
0,0.0001,1e-05,6,9,803.83
1,0.0001,1e-05,6,9,1015.72
0,0.0001,1e-05,6,9,877.684
1,0.0001,1e-05,6,9,727.13
0,0.0001,1e-05,6,9,1639.29
1,0.0001,1e-05,6,9,1345.42
0,0.0001,1e-05,6,9,1085.99
1,0.0001,1e-05,6,9,6509.21
0,0.0001,1e-05,6,9,342.596
1,0.0001,1e-05,6,9,2197.4
0,0.0001,1e-05,6,9,833.982
1,0.0001,1e-05,6,9,1264.34
0,0.0001,1e-05,6,9,918.631
1,0.0001,1e-05,6,9,871.557
0,0.0001,1e-05,6,9,1781.29
1,0.0001,1e-05,6,9,865.907
0,0.0001,1e-05,6,9,1560.63
1,0.0001,1e-05,6,9,2023.79
0,0.0001,1e-05,6,9,1322.67
1,0.0001,1e-05,6,9,1027.26
0,0.0001,1e-05,6,9,1331.01
1,0.0001,1e-05,6,9,1630.63
0,0.0001,1e-05,6,9,1826.4
1,0.0001,1e-05,6,9,1167.46
0,0.0001,1e-05,6,9,1211.64
1,0.0001,1e-05,6,9,1183.82
0,0.0001,1e-05,6,9,951.689
1,0.0001,1e-05,6,9,4051.1
0,0.0001,1e-05,6,9,1108.42
1,0.0001,1e-05,6,9,703.17
0,0.0001,1e-05,6,9,113.041
1,0.0001,1e-05,6,9,423.227
0,0.0001,1e-05,6,9,2628.34
1,0.0001,1e-05,6,9,507.534
0,0.0001,1e-05,6,9,928.66
1,0.0001,1e-05,6,9,275.701
0,0.0001,1e-05,6,9,1159.67
1,0.0001,1e-05,6,9,1049.42
0,0.0001,1e-05,6,9,601.745
1,0.0001,1e-05,6,9,696.14
0,0.0001,1e-05,6,9,1007.74
1,0.0001,1e-05,6,9,500.066
0,0.0001,1e-05,6,9,877.294
1,0.0001,1e-05,6,9,493.395
0,0.0001,1e-05,6,9,1313.56
1,0.0001,1e-05,6,9,847.055
0,0.0001,1e-05,6,9,740.885
1,0.0001,1e-05,6,9,1628.44
0,0.0001,1e-05,6,9,953.423
1,0.0001,1e-05,6,9,1353.39
0,0.0001,1e-05,6,9,555.356
1,0.0001,1e-05,6,9,446.15
0,0.0001,1e-05,6,9,605.48
1,0.0001,1e-05,6,9,1417.81
0,0.0001,1e-05,6,9,1374.69
1,0.0001,1e-05,6,9,746.199
0,0.0001,1e-05,6,9,1783.65
1,0.0001,1e-05,6,9,1859.27
0,0.0001,1e-05,6,9,1497.62
1,0.0001,1e-05,6,9,472.175
0,0.0001,1e-05,6,9,1034.41
1,0.0001,1e-05,6,9,5082.77
0,0.0001,1e-05,6,9,1353.33
1,0.0001,1e-05,6,9,537.633
0,0.0001,1e-05,6,9,754.383
1,0.0001,1e-05,6,9,3162.8
0,0.0001,1e-05,6,9,902.23
1,0.0001,1e-05,6,9,575.612
0,0.0001,1e-05,6,9,592.839
1,0.0001,1e-05,6,9,1247.69
0,0.0001,1e-05,6,9,1341.58
1,0.0001,1e-05,6,9,1145.74
0,0.0001,1e-05,6,9,641.242
1,0.0001,1e-05,6,9,627.503
0,0.0001,1e-05,6,9,1948.47
1,0.0001,1e-05,6,9,3680.11
0,0.0001,1e-05,6,9,658.031
1,0.0001,1e-05,6,9,1070.51
0,0.0001,1e-05,6,9,1096.44
1,0.0001,1e-05,6,9,596.829
0,0.0001,1e-05,6,9,955.071
1,0.0001,1e-05,6,9,976.383
0,0.0001,1e-05,6,9,571.726
1,0.0001,1e-05,6,9,1036.07
0,0.0001,1e-05,6,9,1694.4
1,0.0001,1e-05,6,9,829.607
0,0.0001,1e-05,6,9,985.551
1,0.0001,1e-05,6,9,169.871
0,0.0001,1e-05,6,9,1094.92
1,0.0001,1e-05,6,9,515.862
0,0.0001,1e-05,6,9,520.336
1,0.0001,1e-05,6,9,1066.87
0,0.0001,1e-05,6,9,1461.56
1,0.0001,1e-05,6,9,2048.63
0,0.0001,1e-05,6,9,552.715
1,0.0001,1e-05,6,9,598.498
0,0.0001,1e-05,6,9,729.027
1,0.0001,1e-05,6,9,200.004
0,0.0001,1e-05,6,9,661.887
1,0.0001,1e-05,6,9,492.053
0,0.0001,1e-05,6,9,524.864
1,0.0001,1e-05,6,9,365.438
0,0.0001,1e-05,6,9,1830.79
1,0.0001,1e-05,6,9,337.547
0,0.0001,1e-05,6,9,772.046
1,0.0001,1e-05,6,9,303.919
0,0.0001,1e-05,6,9,1645.19
1,0.0001,1e-05,6,9,279.264
0,0.0001,1e-05,6,9,1468.81
1,0.0001,1e-05,6,9,222.969
0,0.0001,1e-05,6,9,1242.96
1,0.0001,1e-05,6,9,3548.19
0,0.0001,1e-05,6,9,1121.97
1,0.0001,1e-05,6,9,747.564
0,0.0001,1e-05,6,9,566.826
1,0.0001,1e-05,6,9,668.915
0,0.0001,1e-05,6,9,993.514
1,0.0001,1e-05,6,9,294.096
0,0.0001,1e-05,6,9,1730.09
1,0.0001,1e-05,6,9,266.154
0,0.0001,1e-05,6,9,511.465
1,0.0001,1e-05,6,9,99.0057
0,0.0001,1e-05,6,9,1906.11
1,0.0001,1e-05,6,9,995.007
0,0.0001,1e-05,6,9,491.446
1,0.0001,1e-05,6,9,928.9
0,0.0001,1e-05,6,9,510.393
1,0.0001,1e-05,6,9,224.322
0,0.0001,1e-05,6,9,522.242
1,0.0001,1e-05,6,9,227.438
0,0.0001,1e-05,6,9,406.66
1,0.0001,1e-05,6,9,1310.36
0,0.0001,1e-05,6,9,1656.84
1,0.0001,1e-05,6,9,1507.29
0,0.0001,1e-05,6,9,757.873
1,0.0001,1e-05,6,9,951.553
0,0.0001,1e-05,6,9,754.581
1,0.0001,1e-05,6,9,719.462
0,0.0001,1e-05,6,9,1663.25
1,0.0001,1e-05,6,9,1706.71
0,0.0001,1e-05,6,9,1401.36
1,0.0001,1e-05,6,9,855.604
0,0.0001,1e-05,6,9,852.973
1,0.0001,1e-05,6,9,969.784
0,0.0001,1e-05,6,9,1465.44
1,0.0001,1e-05,6,9,337.766
0,0.0001,1e-05,6,9,676.409
1,0.0001,1e-05,6,9,766.745
0,0.0001,1e-05,6,9,701.189
1,0.0001,1e-05,6,9,407.409
0,0.0001,1e-05,6,9,1244.13
1,0.0001,1e-05,6,9,1713.12
0,0.0001,1e-05,6,9,719.688
1,0.0001,1e-05,6,9,1489.98
0,0.0001,1e-05,6,9,694.662
1,0.0001,1e-05,6,9,632.829
0,0.0001,1e-05,6,9,878.128
1,0.0001,1e-05,6,9,1170.07
0,0.0001,1e-05,6,9,665.057
1,0.0001,1e-05,6,9,258.74
0,0.0001,1e-05,6,9,919.131
1,0.0001,1e-05,6,9,503.069
0,0.0001,1e-05,6,9,926.587
1,0.0001,1e-05,6,9,147.678
0,0.0001,1e-05,6,9,1304.89
1,0.0001,1e-05,6,9,1436.18
0,0.0001,1e-05,6,9,1628.87
1,0.0001,1e-05,6,9,328.582
0,0.0001,1e-05,6,9,683.708
1,0.0001,1e-05,6,9,1051.74
0,0.0001,1e-05,6,9,1224.11
1,0.0001,1e-05,6,9,353.77
0,0.0001,1e-05,6,9,2000.4
1,0.0001,1e-05,6,9,1361.07
0,0.0001,1e-05,6,9,1259.24
1,0.0001,1e-05,6,9,669.738
0,0.0001,1e-05,6,9,543.721
1,0.0001,1e-05,6,9,3578.98
0,0.0001,1e-05,6,9,2175.1
1,0.0001,1e-05,6,9,1755.78
0,0.0001,1e-05,6,9,1570.71
1,0.0001,1e-05,6,9,408.586
0,0.0001,1e-05,6,9,514.966
1,0.0001,1e-05,6,9,526.541
0,0.0001,1e-05,6,9,426.972
1,0.0001,1e-05,6,9,367.348
0,0.0001,1e-05,6,9,1431.71
1,0.0001,1e-05,6,9,344.606
0,0.0001,1e-05,6,9,481.334
1,0.0001,1e-05,6,9,795.922
0,0.0001,1e-05,6,9,301.529
1,0.0001,1e-05,6,9,1829.58
0,0.0001,1e-05,6,9,1656.11
1,0.0001,1e-05,6,9,728.271
0,0.0001,1e-05,6,9,1083.51
1,0.0001,1e-05,6,9,844.905
0,0.0001,1e-05,6,9,251.087
1,0.0001,1e-05,6,9,869.581
0,0.0001,1e-05,6,9,978.375
1,0.0001,1e-05,6,9,2781.44
0,0.0001,1e-05,6,9,540.562
1,0.0001,1e-05,6,9,313.225
0,0.0001,1e-05,6,9,590.014
1,0.0001,1e-05,6,9,2909.04
0,0.0001,1e-05,6,9,1091.01
1,0.0001,1e-05,6,9,310.009
0,0.0001,1e-05,6,9,947.688
1,0.0001,1e-05,6,9,387.736
0,0.0001,1e-05,6,9,782.535
1,0.0001,1e-05,6,9,906.907
0,0.0001,1e-05,6,9,1280.14
1,0.0001,1e-05,6,9,40.4716
0,0.0001,1e-05,6,9,1359.41
1,0.0001,1e-05,6,9,954.462
0,0.0001,1e-05,6,9,216.339
1,0.0001,1e-05,6,9,248.628
0,0.0001,1e-05,6,9,926.085
1,0.0001,1e-05,6,9,1057.9
0,0.0001,1e-05,6,9,1749.18
1,0.0001,1e-05,6,9,1534.84
0,0.0001,1e-05,6,9,1874.16
1,0.0001,1e-05,6,9,144.849
0,0.0001,1e-05,6,9,822.946
1,0.0001,1e-05,6,9,1445.84
0,0.0001,1e-05,6,9,1114.9
1,0.0001,1e-05,6,9,463.213
0,0.0001,1e-05,6,9,1462.38
1,0.0001,1e-05,6,9,836.693
0,0.0001,1e-05,6,9,800.055
1,0.0001,1e-05,6,9,531.265
0,0.0001,1e-05,6,9,1236.15
1,0.0001,1e-05,6,9,816.765
0,0.0001,1e-05,6,9,411.493
1,0.0001,1e-05,6,9,400.363
0,0.0001,1e-05,6,9,558.824
1,0.0001,1e-05,6,9,1250.2
0,0.0001,1e-05,6,9,668.023
1,0.0001,1e-05,6,9,100.872
0,0.0001,1e-05,6,9,653.689
1,0.0001,1e-05,6,9,1876.14
0,0.0001,1e-05,6,9,859.613
1,0.0001,1e-05,6,9,976.976
0,0.0001,1e-05,6,9,1189.36
1,0.0001,1e-05,6,9,351.179
0,0.0001,1e-05,6,9,760.103
1,0.0001,1e-05,6,9,714.573
0,0.0001,1e-05,6,9,569.352
1,0.0001,1e-05,6,9,817.848
0,0.0001,1e-05,6,9,1313.45
1,0.0001,1e-05,6,9,511.721
0,0.0001,1e-05,6,9,836.425
1,0.0001,1e-05,6,9,893.805
0,0.0001,1e-05,6,9,1312.7
1,0.0001,1e-05,6,9,1399.36
0,0.0001,1e-05,6,9,1277.17
1,0.0001,1e-05,6,9,364.106
0,0.0001,1e-05,6,9,957.199
1,0.0001,1e-05,6,9,390.16
0,0.0001,1e-05,6,9,1197.73
1,0.0001,1e-05,6,9,1979.04
0,0.0001,1e-05,6,9,1391
1,0.0001,1e-05,6,9,1807.04
0,0.0001,1e-05,6,9,587.591
1,0.0001,1e-05,6,9,1485.35
0,0.0001,1e-05,6,9,952.952
1,0.0001,1e-05,6,9,74.0938
0,0.0001,1e-05,6,9,862.622
1,0.0001,1e-05,6,9,242.459
0,0.0001,1e-05,6,9,715.211
1,0.0001,1e-05,6,9,388.659
0,0.0001,1e-05,6,9,1108.18
1,0.0001,1e-05,6,9,827.278
0,0.0001,1e-05,6,9,1356.44
1,0.0001,1e-05,6,9,817.806
0,0.0001,1e-05,6,9,856.415
1,0.0001,1e-05,6,9,1691.33
0,0.0001,1e-05,6,9,1414.73
1,0.0001,1e-05,6,9,1053.84
0,0.0001,1e-05,6,9,1315.58
1,0.0001,1e-05,6,9,118.504
0,0.0001,1e-05,6,9,798.887
1,0.0001,1e-05,6,9,1755.57
0,0.0001,1e-05,6,9,1263.32
1,0.0001,1e-05,6,9,339.353
0,0.0001,1e-05,6,9,1991.07
1,0.0001,1e-05,6,9,225.363
0,0.0001,1e-05,6,9,506.472
1,0.0001,1e-05,6,9,141.136
0,0.0001,1e-05,6,9,1042.38
1,0.0001,1e-05,6,9,676.571
0,0.0001,1e-05,6,9,1396.42
1,0.0001,1e-05,6,9,2339.13
0,0.0001,1e-05,6,9,466.926
1,0.0001,1e-05,6,9,682.601
0,0.0001,1e-05,6,9,595.313
1,0.0001,1e-05,6,9,2901.88
0,0.0001,1e-05,6,9,973.323
1,0.0001,1e-05,6,9,823.117
0,0.0001,1e-05,6,9,1279.29
1,0.0001,1e-05,6,9,1989.32
0,0.0001,1e-05,6,9,1116.18
1,0.0001,1e-05,6,9,1757.82
0,0.0001,1e-05,6,9,1065.24
1,0.0001,1e-05,6,9,1253.77
0,0.0001,1e-05,6,9,859.927
1,0.0001,1e-05,6,9,2430.66
0,0.0001,1e-05,6,9,376.291
1,0.0001,1e-05,6,9,567.201
0,0.0001,1e-05,6,9,597.732
1,0.0001,1e-05,6,9,271.826
0,0.0001,1e-05,6,9,573.995
1,0.0001,1e-05,6,9,2079.14
0,0.0001,1e-05,6,9,725.987
1,0.0001,1e-05,6,9,1228.33
0,0.0001,1e-05,6,9,544.667
1,0.0001,1e-05,6,9,500.068
0,0.0001,1e-05,6,9,1836.24
1,0.0001,1e-05,6,9,1539.85
0,0.0001,1e-05,6,9,570.482
1,0.0001,1e-05,6,9,315.838
0,0.0001,1e-05,6,9,1429.96
1,0.0001,1e-05,6,9,105.512
0,0.0001,1e-05,6,9,971.123
1,0.0001,1e-05,6,9,1466.85
0,0.0001,1e-05,6,9,1921.09
1,0.0001,1e-05,6,9,956.984
0,0.0001,1e-05,6,9,1562.1
1,0.0001,1e-05,6,9,455.798
0,0.0001,1e-05,6,9,869.282
1,0.0001,1e-05,6,9,3040.49
0,0.0001,1e-05,6,9,554.333
1,0.0001,1e-05,6,9,174.254
0,0.0001,1e-05,6,9,997.466
1,0.0001,1e-05,6,9,312.858
0,0.0001,1e-05,6,9,1103.83
1,0.0001,1e-05,6,9,1775.31
0,0.0001,1e-05,6,9,1100.22
1,0.0001,1e-05,6,9,1877.64
0,0.0001,1e-05,6,9,455.786
1,0.0001,1e-05,6,9,878.58
0,0.0001,1e-05,6,9,461.42
1,0.0001,1e-05,6,9,706.296
0,0.0001,1e-05,6,9,838.848
1,0.0001,1e-05,6,9,1199.25
0,0.0001,1e-05,6,9,1008.92
1,0.0001,1e-05,6,9,577.633
0,0.0001,1e-05,6,9,839.941
1,0.0001,1e-05,6,9,524.408
0,0.0001,1e-05,6,9,1032.65
1,0.0001,1e-05,6,9,3344.61
0,0.0001,1e-05,6,9,416.851
1,0.0001,1e-05,6,9,235.562
0,0.0001,1e-05,6,9,861.006
1,0.0001,1e-05,6,9,463.526
0,0.0001,1e-05,6,9,1332.26
1,0.0001,1e-05,6,9,1372.12
0,0.0001,1e-05,6,9,1524.56
1,0.0001,1e-05,6,9,3275.34
0,0.0001,1e-05,6,9,511.35
1,0.0001,1e-05,6,9,1129.85
0,0.0001,1e-05,6,9,701.243
1,0.0001,1e-05,6,9,320.218
0,0.0001,1e-05,6,9,1273.25
1,0.0001,1e-05,6,9,623.003
0,0.0001,1e-05,6,9,862.178
1,0.0001,1e-05,6,9,3018.48
0,0.0001,1e-05,6,9,679.226
1,0.0001,1e-05,6,9,456.19
0,0.0001,1e-05,6,9,997.963
1,0.0001,1e-05,6,9,228.859
0,0.0001,1e-05,6,9,1067.2
1,0.0001,1e-05,6,9,2666.07
0,0.0001,1e-05,6,9,1490.61
1,0.0001,1e-05,6,9,798.202
0,0.0001,1e-05,6,9,1734.25
1,0.0001,1e-05,6,9,1304.15
0,0.0001,1e-05,6,9,1252.89
1,0.0001,1e-05,6,9,683.42
0,0.0001,1e-05,6,9,549.556
1,0.0001,1e-05,6,9,846.548
0,0.0001,1e-05,6,9,1293.76
1,0.0001,1e-05,6,9,773.839
0,0.0001,1e-05,6,9,857.767
1,0.0001,1e-05,6,9,1810.68
0,0.0001,1e-05,6,9,1120.34
1,0.0001,1e-05,6,9,602.994
0,0.0001,1e-05,6,9,445.852
1,0.0001,1e-05,6,9,294.371
0,0.0001,1e-05,6,9,1733.82
1,0.0001,1e-05,6,9,1533.71
0,0.0001,1e-05,6,9,697.575
1,0.0001,1e-05,6,9,1266.94
0,0.0001,1e-05,6,9,1915.73
1,0.0001,1e-05,6,9,262.002
0,0.0001,1e-05,6,9,1204.61
1,0.0001,1e-05,6,9,255.268
0,0.0001,1e-05,6,9,1151.81
1,0.0001,1e-05,6,9,1212.09
0,0.0001,1e-05,6,9,1113.1
1,0.0001,1e-05,6,9,2367.46
0,0.0001,1e-05,6,9,871.951
1,0.0001,1e-05,6,9,1308.11
0,0.0001,1e-05,6,9,605.81
1,0.0001,1e-05,6,9,1363.48
0,0.0001,1e-05,6,9,306.247
1,0.0001,1e-05,6,9,1256.14
0,0.0001,1e-05,6,9,2498.43
1,0.0001,1e-05,6,9,519.553
0,0.0001,1e-05,6,9,1527.02
1,0.0001,1e-05,6,9,3968.05
0,0.0001,1e-05,6,9,1447.53
1,0.0001,1e-05,6,9,215.037
0,0.0001,1e-05,6,9,803.156
1,0.0001,1e-05,6,9,184.594
0,0.0001,1e-05,6,9,701.095
1,0.0001,1e-05,6,9,349.238
0,0.0001,1e-05,6,9,1136.43
1,0.0001,1e-05,6,9,192.489
0,0.0001,1e-05,6,9,908.174
1,0.0001,1e-05,6,9,914.034
0,0.0001,1e-05,6,9,1530.97
1,0.0001,1e-05,6,9,572.419
0,0.0001,1e-05,6,9,1455.25
1,0.0001,1e-05,6,9,1342.26
0,0.0001,1e-05,6,9,1083.89
1,0.0001,1e-05,6,9,1310.13
0,0.0001,1e-05,6,9,974.515
1,0.0001,1e-05,6,9,1153.17
0,0.0001,1e-05,6,9,1792.25
1,0.0001,1e-05,6,9,479.557
0,0.0001,1e-05,6,9,2320.02
1,0.0001,1e-05,6,9,434.822
0,0.0001,1e-05,6,9,1122.78
1,0.0001,1e-05,6,9,4736.86
0,0.0001,1e-05,6,9,1284.93
1,0.0001,1e-05,6,9,720.752
0,0.0001,1e-05,6,9,1166.19
1,0.0001,1e-05,6,9,742.118
0,0.0001,1e-05,6,9,945.402
1,0.0001,1e-05,6,9,645.002
0,0.0001,1e-05,6,9,1383.99
1,0.0001,1e-05,6,9,3007.62
0,0.0001,1e-05,6,9,939.074
1,0.0001,1e-05,6,9,265.998
0,0.0001,1e-05,6,9,2275.84
1,0.0001,1e-05,6,9,208.425
0,0.0001,1e-05,6,9,656.383
1,0.0001,1e-05,6,9,248.517
0,0.0001,1e-05,6,9,657.052
1,0.0001,1e-05,6,9,484.308
0,0.0001,1e-05,6,9,1162.19
1,0.0001,1e-05,6,9,654.313
0,0.0001,1e-05,6,9,957.017
1,0.0001,1e-05,6,9,1957.96
0,0.0001,1e-05,6,9,1494.26
1,0.0001,1e-05,6,9,160.845
0,0.0001,1e-05,6,9,1201.71
1,0.0001,1e-05,6,9,593.159
0,0.0001,1e-05,6,9,1020.84
1,0.0001,1e-05,6,9,1428.67
0,0.0001,1e-05,6,9,308.574
1,0.0001,1e-05,6,9,128.714
0,0.0001,1e-05,6,9,1603.35
1,0.0001,1e-05,6,9,311.803
0,0.0001,1e-05,6,9,959.32
1,0.0001,1e-05,6,9,717.592
0,0.0001,1e-05,6,9,630.753
1,0.0001,1e-05,6,9,1562.38
0,0.0001,1e-05,6,9,421.206
1,0.0001,1e-05,6,9,1642.52
0,0.0001,1e-05,6,9,697.964
1,0.0001,1e-05,6,9,475.53
0,0.0001,1e-05,6,9,561.251
1,0.0001,1e-05,6,9,1560.71
0,0.0001,1e-05,6,9,670.675
1,0.0001,1e-05,6,9,144.89
0,0.0001,1e-05,6,9,910.004
1,0.0001,1e-05,6,9,639.964
0,0.0001,1e-05,6,9,1167.7
1,0.0001,1e-05,6,9,921.879
0,0.0001,1e-05,6,9,2059.45
1,0.0001,1e-05,6,9,1903.79
0,0.0001,1e-05,6,9,881.475
1,0.0001,1e-05,6,9,663.887
0,0.0001,1e-05,6,9,597.723
1,0.0001,1e-05,6,9,2243.32
0,0.0001,1e-05,6,9,2189.46
1,0.0001,1e-05,6,9,470.253
0,0.0001,1e-05,6,9,589.301
1,0.0001,1e-05,6,9,535.939
0,0.0001,1e-05,6,9,1239.36
1,0.0001,1e-05,6,9,662.694
0,0.0001,1e-05,6,9,1022.71
1,0.0001,1e-05,6,9,1949.9
0,0.0001,1e-05,6,9,1897.44
1,0.0001,1e-05,6,9,5221.34
0,0.0001,1e-05,6,9,845.387
1,0.0001,1e-05,6,9,384.251
0,0.0001,1e-05,6,9,1828.69
1,0.0001,1e-05,6,9,1621.57
0,0.0001,1e-05,6,9,1272.04
1,0.0001,1e-05,6,9,294.533
0,0.0001,1e-05,6,9,1357.64
1,0.0001,1e-05,6,9,263.006
0,0.0001,1e-05,6,9,734.988
1,0.0001,1e-05,6,9,1533.77
0,0.0001,1e-05,6,9,727.427
1,0.0001,1e-05,6,9,2633.07
0,0.0001,1e-05,6,9,1235.16
1,0.0001,1e-05,6,9,163.095
0,0.0001,1e-05,6,9,878.891
1,0.0001,1e-05,6,9,2757.67
0,0.0001,1e-05,6,9,440.708
1,0.0001,1e-05,6,9,1786.68
0,0.0001,1e-05,6,9,871.182
1,0.0001,1e-05,6,9,2457.66
0,0.0001,1e-05,6,9,1013.07
